id,user_id,scenario_type,move_type,start_datetime,end_datetime,start_position,end_position,distance
13, "0", "S1_BasicMechanics", "virtual_reality", "2024-3-21 11:23:59", "2024-3-21 11:23:59", "12691.69043,-3278.814697", "12602.978516,-3071.076416", "2.258875"
14, "0", "S1_BasicMechanics", "virtual_reality", "2024-3-21 11:24:0", "2024-3-21 11:24:0", "12602.978516,-3071.076416", "12476.958008,-3096.577881", "1.285742"
15, "0", "S1_BasicMechanics", "virtual_reality", "2024-3-21 11:24:40", "2024-3-21 11:24:40", "12476.958008,-3096.577881", "12348.839844,-3087.301758", "1.28454"
16, "0", "S1_BasicMechanics", "virtual_reality", "2024-3-21 11:24:52", "2024-3-21 11:24:52", "12348.839844,-3087.301758", "12359.615234,-3011.861328", "0.762062"
17, "0", "S1_BasicMechanics", "virtual_reality", "2024-3-21 11:24:55", "2024-3-21 11:24:55", "12359.615234,-3011.861328", "12390.192383,-2949.335449", "0.696021"
18, "0", "S1_BasicMechanics", "virtual_reality", "2024-3-21 12:7:37", "2024-3-21 12:7:38", "12397.056641,-3040.0", "12338.228516,-3135.088623", "1.119093"
19, "0", "S1_BasicMechanics", "virtual_reality", "2024-3-21 12:11:43", "2024-3-21 12:11:43", "12397.056641,-3040.0", "12451.34375,-3105.24585", "0.85002"
20, "0", "S1_BasicMechanics", "virtual_reality", "2024-3-21 12:11:44", "2024-3-21 12:11:44", "12451.34375,-3105.24585", "12451.34375,-3105.24585", "0.0"
21, "0", "S1_BasicMechanics", "virtual_reality", "2024-3-21 12:11:46", "2024-3-21 12:11:46", "12451.34375,-3105.24585", "12451.34375,-3105.24585", "0.0"
22, "0", "S1_BasicMechanics", "virtual_reality", "2024-3-21 12:11:46", "2024-3-21 12:11:47", "12451.34375,-3105.24585", "12621.709961,-3288.867188", "2.504819"
23, "0", "S1_BasicMechanics", "virtual_reality", "2024-3-21 12:11:48", "2024-3-21 12:11:48", "12621.709961,-3288.867188", "12715.780273,-3288.674561", "0.940704"
24, "0", "S1_BasicMechanics", "virtual_reality", "2024-3-21 12:11:49", "2024-3-21 12:11:49", "12715.780273,-3288.674561", "12810.381836,-3289.186768", "0.946034"
25, "0", "S1_BasicMechanics", "virtual_reality", "2024-3-21 12:11:51", "2024-3-21 12:11:51", "12810.381836,-3289.186768", "12858.816406,-3222.320801", "0.825648"
26, "0", "S1_BasicMechanics", "virtual_reality", "2024-3-21 12:26:32", "2024-3-21 12:26:32", "12397.056641,-3040.0", "12404.038086,-3226.919678", "1.871066"
27, "0", "S1_BasicMechanics", "virtual_reality", "2024-3-21 12:26:35", "2024-3-21 12:26:35", "12404.038086,-3226.919678", "12697.011719,-3149.069824", "3.031398"
28, "0", "S1_BasicMechanics", "virtual_reality", "2024-3-21 12:33:3", "2024-3-21 12:33:3", "12397.056641,-3040.0", "12357.058594,-3106.698975", "0.779082"
29, "0", "S1_BasicMechanics", "virtual_reality", "2024-3-21 12:35:46", "2024-3-21 12:35:47", "12397.056641,-3040.0", "12345.882812,-3096.842041", "0.766213"
30, "0", "S1_BasicMechanics", "virtual_reality", "2024-3-21 12:41:9", "2024-3-21 12:41:10", "12397.056641,-3040.0", "12401.722656,-3133.826416", "0.940547"
31, "0", "S1_BasicMechanics", "virtual_reality", "2024-3-21 12:45:44", "2024-3-21 12:45:44", "12397.056641,-3040.0", "12389.951172,-3108.050293", "0.685744"
32, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-1 18:49:16", "2024-4-1 18:49:17", "12397.056641,-3040.0", "12425.075195,-3118.893799", "0.838479"
33, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-1 19:8:53", "2024-4-1 19:8:55", "12397.056641,-3040.0", "12450.269531,-3072.759277", "0.626572"
34, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-1 19:9:38", "2024-4-1 19:9:39", "12450.269531,-3072.759277", "12714.139648,-3244.367676", "3.14765"
35, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-1 19:9:40", "2024-4-1 19:9:40", "12714.139648,-3244.367676", "12808.557617,-3242.911377", "0.944292"
36, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-1 19:10:0", "2024-4-1 19:10:1", "12808.557617,-3242.911377", "12732.029297,-3529.490723", "2.966212"
37, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-1 19:10:2", "2024-4-1 19:10:2", "12732.029297,-3529.490723", "12817.668945,-3703.75", "1.941659"
38, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-1 19:10:4", "2024-4-1 19:10:5", "12817.668945,-3703.75", "13107.110352,-3974.538086", "3.963622"
39, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-1 19:10:6", "2024-4-1 19:10:6", "13107.110352,-3974.538086", "13254.344727,-4136.063477", "2.185609"
40, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-1 19:10:15", "2024-4-1 19:10:15", "13254.344727,-4136.063477", "13055.958008,-3812.136719", "3.7985"
41, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-1 19:10:15", "2024-4-1 19:10:16", "13055.958008,-3812.136719", "12866.361328,-3534.102539", "3.365264"
42, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-1 19:10:16", "2024-4-1 19:10:17", "12866.361328,-3534.102539", "12703.089844,-3200.000488", "3.718625"
43, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-1 19:10:17", "2024-4-1 19:10:18", "12703.089844,-3200.000488", "12555.382812,-3204.944824", "1.477899"
44, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-6 12:0:3", "2024-4-6 12:0:4", "12397.056641,-3040.0", "12460.46875,-3096.481934", "0.850443"
45, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-6 12:0:12", "2024-4-6 12:0:12", "12460.46875,-3096.481934", "12464.703125,-3178.467285", "0.820946"
46, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-6 12:18:23", "2024-4-6 12:18:24", "12397.056641,-3040.0", "12445.993164,-3084.14917", "0.66069"
47, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-6 12:18:31", "2024-4-6 12:18:31", "12445.993164,-3084.14917", "12686.488281,-3255.828613", "2.954857"
48, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-6 12:18:31", "2024-4-6 12:18:36", "12686.488281,-3255.828613", "12890.261719,-3489.925293", "3.103624"
49, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-6 12:23:33", "2024-4-6 12:23:33", "12397.056641,-3040.0", "12453.458008,-3095.626953", "0.793512"
50, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-6 12:24:19", "2024-4-6 12:24:19", "12453.458008,-3095.626953", "12475.625,-3021.6521", "0.772247"
51, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-6 12:24:35", "2024-4-6 12:24:35", "12475.625,-3021.6521", "12397.03125,-2954.641846", "1.032826"
52, "0", "S1_BasicMechanics", "virtual_reality", "2024-4-6 12:24:42", "2024-4-6 12:24:43", "12397.03125,-2954.641846", "12399.726562,-3134.301758", "1.796801"
53, "2", "S1_BasicMechanics", "virtual_reality", "2024-4-6 17:31:17", "2024-4-6 17:31:17", "12389.303711,-3036.912842", "12400.0,-3031.960449", "0.117875"
54, "2", "S1_BasicMechanics", "virtual_reality", "2024-4-6 17:31:29", "2024-4-6 17:31:29", "12357.234375,-3026.296143", "12400.0,-3045.676514", "0.469521"
55, "2", "S1_BasicMechanics", "virtual_reality", "2024-4-6 17:31:47", "2024-4-6 17:31:48", "12393.883789,-3045.077881", "12627.192383,-3240.0", "3.040183"
56, "2", "S1_BasicMechanics", "virtual_reality", "2024-4-6 17:31:48", "2024-4-6 17:31:48", "12627.358398,-3241.546631", "12856.257812,-3460.620117", "3.168408"
57, "2", "S1_BasicMechanics", "virtual_reality", "2024-4-6 17:31:48", "2024-4-6 17:31:49", "12855.279297,-3464.753418", "12946.146484,-3548.880127", "1.238307"
58, "2", "S1_BasicMechanics", "virtual_reality", "2024-4-6 17:31:49", "2024-4-6 17:31:49", "12949.464844,-3546.429199", "12991.813477,-3613.133057", "0.790112"
59, "2", "S1_BasicMechanics", "virtual_reality", "2024-4-6 17:32:16", "2024-4-6 17:32:16", "12377.345703,-3036.963867", "12400.0,-3060.335693", "0.325491"
60, "2", "S1_BasicMechanics", "virtual_reality", "2024-4-6 17:33:25", "2024-4-6 17:33:25", "12342.066406,-3029.488525", "12400.0,-3059.289551", "0.651488"
61, "2", "S1_BasicMechanics", "virtual_reality", "2024-4-6 17:39:33", "2024-4-6 17:39:33", "12380.822266,-3035.043213", "12384.326172,-3040.676514", "0.066338"
62, "2", "S1_BasicMechanics", "virtual_reality", "2024-4-6 17:39:33", "2024-4-6 17:39:33", "12395.628906,-3062.528076", "12611.087891,-3217.148682", "2.651982"
63, "2", "S1_BasicMechanics", "virtual_reality", "2024-4-6 17:39:34", "2024-4-6 17:39:34", "12598.625,-3212.520996", "12668.047852,-3247.910156", "0.779229"
64, "2", "MainMenu", "virtual_reality", "2024-4-6 18:45:55", "2024-4-6 18:45:55", "-98.678925,-66.766655", "-98.691788,-66.394737", "0.003721"
65, "8", "S1_BasicMechanics", "virtual_reality", "2024-4-6 18:46:29", "2024-4-6 18:46:29", "12363.90918,-3108.856934", "12400.0,-3006.323975", "1.086994"
66, "8", "S1_BasicMechanics", "virtual_reality", "2024-4-6 18:46:31", "2024-4-6 18:46:31", "12398.742188,-3010.502686", "12441.400391,-2920.0", "1.000521"
67, "8", "S1_BasicMechanics", "virtual_reality", "2024-4-6 18:46:32", "2024-4-6 18:46:32", "12438.307617,-2925.080078", "12560.464844,-2919.044678", "1.223058"
68, "9", "S1_BasicMechanics", "virtual_reality", "2024-4-6 18:52:7", "2024-4-6 18:52:7", "12393.583008,-3043.843506", "12400.0,-3075.282715", "0.320874"
69, "9", "S1_BasicMechanics", "virtual_reality", "2024-4-6 18:52:24", "2024-4-6 18:52:24", "12394.34375,-3055.950928", "12400.0,-3023.004883", "0.334281"
70, "9", "S1_BasicMechanics", "virtual_reality", "2024-4-6 18:52:46", "2024-4-6 18:52:47", "12395.895508,-3042.083252", "12395.995117,-3039.486572", "0.025985"
71, "9", "S1_BasicMechanics", "virtual_reality", "2024-4-6 18:52:47", "2024-4-6 18:52:47", "12395.516602,-3036.633545", "12395.391602,-3036.425537", "0.002424"
72, "9", "S1_BasicMechanics", "virtual_reality", "2024-4-6 18:52:48", "2024-4-6 18:52:48", "12395.501953,-3036.975098", "12506.911133,-3180.0", "1.812952"
73, "9", "S1_BasicMechanics", "virtual_reality", "2024-4-6 18:52:48", "2024-4-6 18:52:49", "12508.15918,-3178.656982", "12637.611328,-3225.973145", "1.378285"
74, "9", "S1_BasicMechanics", "virtual_reality", "2024-4-6 18:52:49", "2024-4-6 18:52:49", "12638.316406,-3226.299072", "12713.87207,-3248.95166", "0.788784"
75, "2", "Default", "virtual_reality", "2024-4-21 20:27:56", "2024-4-21 20:27:57", "3275.313721,-4595.549316", "3606.927979,-4508.035645", "3.429674"
76, "2", "Default", "virtual_reality", "2024-4-21 20:27:58", "2024-4-21 20:27:58", "3607.345947,-4427.952637", "3906.375488,-4441.237793", "2.993244"
77, "2", "Default", "virtual_reality", "2024-4-21 20:28:4", "2024-4-21 20:28:4", "3910.788818,-4457.92041", "3844.31543,-4699.78125", "2.508293"
78, "2", "Default", "virtual_reality", "2024-4-21 20:28:4", "2024-4-21 20:28:4", "3839.183594,-4695.126465", "3755.523682,-4920.0", "2.399313"
79, "2", "Default", "virtual_reality", "2024-4-21 20:28:5", "2024-4-21 20:28:5", "3751.982422,-4920.569824", "3583.417236,-5023.62207", "1.975702"
80, "2", "Default", "virtual_reality", "2024-4-21 20:28:5", "2024-4-21 20:28:5", "3583.725586,-5024.857422", "3422.139404,-5075.664551", "1.693854"
81, "2", "Default", "virtual_reality", "2024-4-21 20:28:6", "2024-4-21 20:28:6", "3423.625977,-5077.384277", "3240.985352,-5140.0", "1.93076"
82, "2", "Default", "virtual_reality", "2024-4-21 20:28:6", "2024-4-21 20:28:7", "3243.572266,-5141.671387", "3214.389893,-5140.0", "0.292301"
83, "2", "Default", "virtual_reality", "2024-4-21 20:29:35", "2024-4-21 20:29:35", "3270.176025,-4602.71582", "3214.718994,-4844.670898", "2.482292"
84, "2", "Default", "virtual_reality", "2024-4-21 20:29:35", "2024-4-21 20:29:35", "3216.161133,-4844.94043", "3181.431152,-5049.052246", "2.07045"
85, "2", "Default", "virtual_reality", "2024-4-21 20:29:36", "2024-4-21 20:29:36", "3182.041504,-5049.633301", "3173.043701,-5140.0", "0.908136"
86, "2", "Default", "virtual_reality", "2024-4-21 20:29:58", "2024-4-21 20:29:58", "3191.039795,-5165.486816", "3277.326904,-5140.0", "0.899725"
87, "2", "Default", "virtual_reality", "2024-4-21 20:29:59", "2024-4-21 20:29:59", "3265.171631,-5144.457031", "3263.383057,-5140.0", "0.048024"
88, "2", "Default", "virtual_reality", "2024-4-21 20:30:0", "2024-4-21 20:30:0", "3259.442383,-5140.827637", "3244.21167,-5140.0", "0.152531"
89, "2", "Default", "virtual_reality", "2024-4-21 20:30:9", "2024-4-21 20:30:10", "3237.814453,-5152.791016", "3320.163574,-5140.0", "0.833366"
90, "2", "Default", "virtual_reality", "2024-4-21 20:30:12", "2024-4-21 20:30:12", "3308.546631,-5136.36084", "3148.483643,-5140.0", "1.601043"
91, "11", "MainMenu", "virtual_reality", "2024-4-22 12:31:5", "2024-4-22 12:31:5", "3248.274658,-4571.232422", "3260.0,-4723.393555", "1.526124"
92, "11", "MainMenu", "virtual_reality", "2024-4-22 12:31:5", "2024-4-22 12:31:6", "3260.274902,-4723.063965", "3260.0,-4869.030273", "1.45967"
93, "11", "MainMenu", "virtual_reality", "2024-4-22 12:31:6", "2024-4-22 12:31:6", "3261.926758,-4867.55127", "3296.599365,-4943.174805", "0.83193"
94, "11", "MainMenu", "virtual_reality", "2024-4-22 12:31:7", "2024-4-22 12:31:7", "3297.829346,-4942.176758", "3342.829346,-4983.075195", "0.608086"
95, "11", "MainMenu", "virtual_reality", "2024-4-22 12:31:7", "2024-4-22 12:31:8", "3342.936523,-4982.829102", "3391.354004,-5021.317383", "0.618514"
96, "11", "MainMenu", "virtual_reality", "2024-4-22 12:32:21", "2024-4-22 12:32:21", "3389.477539,-5040.03125", "3306.481201,-5117.689941", "1.136629"
97, "11", "MainMenu", "virtual_reality", "2024-4-22 12:32:22", "2024-4-22 12:32:22", "3303.856689,-5118.070312", "3249.253174,-5140.0", "0.588427"
98, "11", "MainMenu", "virtual_reality", "2024-4-22 12:32:22", "2024-4-22 12:32:23", "3253.891602,-5141.204102", "3199.993408,-5140.0", "0.539116"
99, "11", "MainMenu", "virtual_reality", "2024-4-22 12:32:47", "2024-4-22 12:32:48", "3207.4104,-5133.880859", "3209.686768,-4984.90332", "1.489948"
100, "11", "MainMenu", "virtual_reality", "2024-4-22 12:32:55", "2024-4-22 12:32:56", "3100.936279,-4879.959473", "3252.88916,-5087.974609", "2.576041"
101, "11", "MainMenu", "virtual_reality", "2024-4-22 12:32:57", "2024-4-22 12:32:57", "3252.750732,-5089.760742", "3317.327637,-5140.0", "0.818178"
102, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:3", "2024-4-22 12:33:3", "3228.685059,-5162.915527", "3153.381104,-5140.0", "0.787134"
103, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:16", "2024-4-22 12:33:16", "3151.590576,-5141.786621", "3167.945312,-4978.055664", "1.645458"
104, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:17", "2024-4-22 12:33:17", "3171.714111,-4984.97998", "3221.998291,-4820.375", "1.721144"
105, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:17", "2024-4-22 12:33:18", "3223.236572,-4820.172852", "3260.0,-4662.083008", "1.623082"
106, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:18", "2024-4-22 12:33:18", "3263.874512,-4660.518555", "3260.0,-4533.980469", "1.265977"
107, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:20", "2024-4-22 12:33:20", "3262.616211,-4576.866211", "3161.887695,-4748.210938", "1.987594"
108, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:22", "2024-4-22 12:33:22", "3147.175293,-4699.298828", "3232.553467,-4681.155762", "0.872847"
109, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:23", "2024-4-22 12:33:23", "3229.143066,-4682.145508", "3260.0,-4652.630859", "0.426998"
110, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:28", "2024-4-22 12:33:29", "3240.34082,-4672.013672", "3184.127441,-4707.083984", "0.662562"
111, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:29", "2024-4-22 12:33:29", "3182.443115,-4706.165039", "3134.840576,-4731.524902", "0.539361"
112, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:29", "2024-4-22 12:33:29", "3133.058838,-4727.866699", "3104.77832,-4747.094238", "0.341979"
113, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:30", "2024-4-22 12:33:30", "3098.987549,-4724.056152", "3071.96875,-4743.080078", "0.330441"
114, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:34", "2024-4-22 12:33:34", "3080.427002,-4764.140625", "3070.0,-4596.54834", "1.679164"
115, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:37", "2024-4-22 12:33:38", "3054.477295,-4600.32373", "3361.505859,-4361.845215", "3.887654"
116, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:38", "2024-4-22 12:33:38", "3366.047607,-4362.38916", "3725.771484,-4269.381348", "3.715531"
117, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:39", "2024-4-22 12:33:39", "3719.463623,-4259.821777", "3887.626221,-4418.937988", "2.315093"
118, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:45", "2024-4-22 12:33:45", "3913.026367,-4427.755859", "3848.499512,-4364.245605", "0.905388"
119, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:45", "2024-4-22 12:33:46", "3840.166992,-4362.518555", "3800.074707,-4328.801758", "0.523851"
120, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:48", "2024-4-22 12:33:48", "3801.44043,-4299.930664", "3790.827148,-4235.698242", "0.651035"
121, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:48", "2024-4-22 12:33:49", "3795.076416,-4232.739258", "3785.623779,-4199.643555", "0.344189"
122, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:51", "2024-4-22 12:33:51", "3785.625,-4234.476074", "3895.679199,-4344.00293", "1.552676"
123, "11", "MainMenu", "virtual_reality", "2024-4-22 12:33:51", "2024-4-22 12:33:51", "3893.249756,-4350.512207", "3910.0,-4381.84668", "0.355306"
124, "11", "MainMenu", "virtual_reality", "2024-4-22 12:34:2", "2024-4-22 12:34:2", "3909.459961,-4372.737793", "3806.30127,-4341.769043", "1.07707"
125, "11", "MainMenu", "virtual_reality", "2024-4-22 12:34:3", "2024-4-22 12:34:3", "3805.717773,-4339.370117", "3689.368408,-4272.664062", "1.341149"
126, "11", "MainMenu", "virtual_reality", "2024-4-22 12:34:3", "2024-4-22 12:34:3", "3690.967041,-4272.032715", "3583.598145,-4230.0", "1.15303"
127, "11", "MainMenu", "virtual_reality", "2024-4-22 12:34:5", "2024-4-22 12:34:5", "3577.224609,-4213.839355", "3465.173096,-4230.0", "1.132108"
128, "11", "MainMenu", "virtual_reality", "2024-4-22 12:34:8", "2024-4-22 12:34:8", "3464.262207,-4225.722168", "3789.692383,-4327.443848", "3.409577"
129, "11", "MainMenu", "virtual_reality", "2024-4-22 12:34:8", "2024-4-22 12:34:9", "3791.716309,-4331.459961", "3910.0,-4497.259766", "2.036678"
130, "11", "MainMenu", "virtual_reality", "2024-4-22 12:34:14", "2024-4-22 12:34:14", "3910.183594,-4492.000977", "3728.766357,-4353.916504", "2.279901"
131, "11", "MainMenu", "virtual_reality", "2024-4-22 12:34:14", "2024-4-22 12:34:15", "3728.386475,-4349.24707", "3558.453125,-4323.021484", "1.719452"
132, "11", "MainMenu", "virtual_reality", "2024-4-22 12:34:15", "2024-4-22 12:34:15", "3558.499268,-4324.008301", "3383.043945,-4321.312988", "1.75476"
133, "11", "MainMenu", "virtual_reality", "2024-4-22 12:34:15", "2024-4-22 12:34:15", "3382.633789,-4321.91748", "3220.19165,-4320.605957", "1.624476"
134, "11", "MainMenu", "virtual_reality", "2024-4-22 12:34:15", "2024-4-22 12:34:15", "3219.650879,-4320.500488", "3071.651367,-4311.144043", "1.48295"
135, "11", "MainMenu", "virtual_reality", "2024-4-22 12:34:16", "2024-4-22 12:34:17", "3063.525391,-4305.196289", "3033.727783,-4328.53125", "0.378471"
136, "11", "MainMenu", "virtual_reality", "2024-4-22 12:34:19", "2024-4-22 12:34:20", "3045.50708,-4338.685059", "3431.649902,-4380.0", "3.883467"
137, "11", "MainMenu", "virtual_reality", "2024-4-22 12:34:20", "2024-4-22 12:34:21", "3429.917969,-4383.368164", "3794.52124,-4404.520996", "3.652163"
138, "11", "MainMenu", "virtual_reality", "2024-4-22 12:34:21", "2024-4-22 12:34:22", "3795.627686,-4406.730469", "3910.0,-4570.104004", "1.99429"
139, "2", "MainMenu", "virtual_reality", "2024-4-22 12:34:30", "2024-4-22 12:34:30", "3296.268311,-8108.684082", "3164.600098,-7942.891113", "2.117164"
140, "2", "MainMenu", "virtual_reality", "2024-4-22 12:34:31", "2024-4-22 12:34:31", "3161.546143,-7933.76416", "3042.750244,-7767.194336", "2.04592"
141, "2", "MainMenu", "virtual_reality", "2024-4-22 12:34:36", "2024-4-22 12:34:36", "3091.782471,-7757.166992", "2992.380371,-7652.741699", "1.441716"
142, "2", "MainMenu", "virtual_reality", "2024-4-22 12:34:36", "2024-4-22 12:34:36", "2990.571045,-7649.190918", "2921.183838,-7590.0", "0.912039"
143, "2", "MainMenu", "virtual_reality", "2024-4-22 12:34:38", "2024-4-22 12:34:38", "2935.904297,-7601.161621", "3078.250244,-7595.854004", "1.424449"
144, "2", "MainMenu", "virtual_reality", "2024-4-22 12:34:39", "2024-4-22 12:34:39", "3076.552979,-7591.776367", "3178.876221,-7590.0", "1.023385"
145, "2", "MainMenu", "virtual_reality", "2024-4-22 12:34:44", "2024-4-22 12:34:44", "3175.755859,-7560.538086", "3157.084961,-7422.117188", "1.39674"
146, "2", "MainMenu", "virtual_reality", "2024-4-22 12:34:44", "2024-4-22 12:34:45", "3156.949707,-7423.992676", "3126.703125,-7269.96875", "1.569658"
147, "2", "MainMenu", "virtual_reality", "2024-4-22 12:34:51", "2024-4-22 12:34:52", "3123.922607,-7270.996582", "3108.297852,-7121.599609", "1.502115"
148, "2", "MainMenu", "virtual_reality", "2024-4-22 12:34:52", "2024-4-22 12:34:52", "3109.168945,-7121.113281", "3113.917969,-7004.452148", "1.167577"
149, "2", "MainMenu", "virtual_reality", "2024-4-22 12:34:53", "2024-4-22 12:34:54", "3099.659424,-7021.019043", "3003.792725,-7094.598145", "1.208484"
150, "2", "MainMenu", "virtual_reality", "2024-4-22 12:35:5", "2024-4-22 12:35:6", "3019.41626,-7095.233887", "3156.014404,-6965.850098", "1.881467"
151, "2", "MainMenu", "virtual_reality", "2024-4-22 12:35:6", "2024-4-22 12:35:6", "3155.229492,-6964.848145", "3250.362549,-6877.198242", "1.293556"
152, "2", "MainMenu", "virtual_reality", "2024-4-22 12:35:6", "2024-4-22 12:35:7", "3250.973145,-6877.235352", "3350.692627,-6814.924316", "1.175867"
153, "2", "MainMenu", "virtual_reality", "2024-4-22 12:35:7", "2024-4-22 12:35:7", "3352.016357,-6815.714355", "3423.866699,-6810.0", "0.720773"
154, "2", "MainMenu", "virtual_reality", "2024-4-22 12:35:10", "2024-4-22 12:35:11", "3415.277588,-6778.1875", "3539.150391,-6594.17627", "2.218213"
155, "2", "MainMenu", "virtual_reality", "2024-4-22 12:35:11", "2024-4-22 12:35:12", "3535.013184,-6599.567383", "3515.427246,-6432.168945", "1.685404"
156, "2", "MainMenu", "virtual_reality", "2024-4-22 12:35:12", "2024-4-22 12:35:12", "3514.780273,-6435.274902", "3417.226807,-6288.268066", "1.764304"
157, "14","MN_01", "MainMenu", "virtual_reality", "2024-4-22 18:41:54", "2024-4-22 18:41:55", "3092.813721,-4521.483887", "3242.362793,-4801.16748", "3.171557"
158, "14","MN_01", "MainMenu", "virtual_reality", "2024-4-22 18:41:57", "2024-4-22 18:41:58", "3247.237305,-4802.776367", "3284.223389,-5012.558105", "2.130172"
159, "14","MN_01", "MainMenu", "virtual_reality", "2024-4-22 18:42:15", "2024-4-22 18:42:15", "3275.086426,-5019.446289", "3438.52417,-5039.306152", "1.6464"
160, "14","MN_01", "MainMenu", "virtual_reality", "2024-4-22 18:43:49", "2024-4-22 18:43:51", "3448.511963,-5077.559082", "3486.330566,-5101.745605", "0.448915"
161, "14","MN_01", "MainMenu", "virtual_reality", "2024-4-22 18:43:52", "2024-4-22 18:43:53", "3457.234619,-5078.739258", "3489.264404,-5088.469238", "0.33475"
162, "14","MN_01", "MainMenu", "virtual_reality", "2024-4-22 18:44:31", "2024-4-22 18:44:33", "3430.154541,-5057.483398", "3486.836426,-5230.0", "1.815899"
163, "14","MN_01", "MainMenu", "virtual_reality", "2024-4-22 18:44:38", "2024-4-22 18:44:38", "3488.855225,-5212.273926", "3421.038818,-4920.0", "3.000385"
